AE0131,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0132,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0133,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0134,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0135,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0230,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0231,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0232,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0233,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0234,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0235,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0330,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0331,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0332,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0333,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0334,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0335,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0429,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0430,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0431,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0432,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0433,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0434,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0435,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0529,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55"
AE0530,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55,STA 71"
AE0531,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0532,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0533,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0534,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0535,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0536,"STA 51,STA 31,STA 53,STA 54,STA 32,STA 43,STA 74,STA 55,STA 71"
AE0629,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55,STA 71"
AE0630,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55,STA 71"
AE0631,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55,STA 71"
AE0632,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0633,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0634,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 74,STA 43,STA 55,STA 71,STA 41"
AE0635,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0636,"STA 51,STA 53,STA 54,STA 55,STA 32,STA 31,STA 43,STA 74,STA 71"
AE0730,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55,STA 71"
AE0731,"STA 51,STA 53,STA 32,STA 31,STA 54,STA 43,STA 74,STA 55,STA 71"
AE0732,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0733,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0734,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0735,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0736,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0830,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55,STA 71"
AE0831,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55,STA 71"
AE0832,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0833,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0834,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0835,"STA 51,STA 53,STA 54,STA 32,STA 31,STA 43,STA 74,STA 55,STA 71"
AE0930,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55,STA 71"
AE0931,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55,STA 71"
AE1030,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55,STA 71"
AE1031,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55,STA 71"
AE1130,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55,STA 71"
AE1131,"STA 51,STA 32,STA 31,STA 53,STA 54,STA 43,STA 74,STA 55,STA 71"
AF0015,"STA 73,STA 71,KC STA 42,KC STA 45,STA 72,KC STA 31,STA 74,KC STA 44,STA 22,STA 76,STA 75,STA 43,STA 31,STA 32,STA 53,STA 54"
AF0016,"STA 73,STA 71,STA 74,STA 31,STA 72,KC STA 42,STA 75,KC STA 35,STA 76,STA 77,KC STA 45,STA 43,STA 22,STA 32,STA 53,STA 54"
AF0017,"STA 74,STA 73,STA 31,STA 71,STA 72,STA 75,KC STA 35,STA 77,STA 76,STA 43,KC STA 42,STA 22,STA 32,STA 53,STA 54"
AF0018,"STA 74,STA 71,STA 73,STA 75,STA 72,STA 31,STA 77,STA 76,STA 43,STA 22,STA 42,STA 32,STA 81,STA 53,STA 54,STA 51"
AF0019,"STA 74,STA 71,STA 73,KC STA 35,STA 75,STA 72,KC STA 31,STA 77,STA 76,STA 31,STA 43,KC STA 42,KC STA 45,STA 22,STA 32,STA 53,STA 54,STA 51"
AF0020,"STA 74,STA 71,STA 73,KC STA 35,STA 75,STA 72,KC STA 31,STA 77,STA 76,STA 31,STA 43,KC STA 42,KC STA 45,STA 22,STA 32,STA 53,STA 54,STA 51"
AF0021,"STA 75,STA 74,STA 71,STA 73,STA 72,STA 77,STA 31,KC STA 31,STA 43,KC STA 35,KC STA 22,KC STA 42,STA 32,STA 81,STA 53,STA 54,STA 51"
AF0022,"STA 75,STA 74,STA 71,STA 73,STA 72,STA 77,STA 31,STA 43,KC STA 35,KC STA 42,STA 32,STA 81,STA 53,STA 54,STA 41"
AF0115,"STA 73,STA 72,STA 71,KC STA 45,STA 74,KC STA 31,STA 76,STA 22,STA 77,STA 75,KC STA 42,STA 43,STA 31,STA 32,STA 81,STA 53,STA 54"
AF0116,"STA 71,STA 73,STA 72,STA 74,STA 77,STA 31,STA 76,STA 75,STA 22,STA 32,STA 81,STA 53,STA 54"
AF0117,"STA 74,STA 73,STA 71,KC STA 35,STA 75,STA 72,STA 77,STA 76,STA 31,STA 43,STA 22,KC STA 42,STA 32,STA 81,STA 53,STA 54,STA 51"
AF0118,"STA 74,STA 71,STA 73,STA 75,STA 72,STA 31,STA 77,STA 76,STA 43,STA 22,STA 42,STA 32,STA 81,STA 53,STA 54,STA 51"
AF0119,"STA 74,STA 71,STA 73,KC STA 35,STA 75,STA 72,KC STA 31,STA 77,STA 76,STA 31,STA 43,KC STA 42,KC STA 45,STA 22,STA 32,STA 53,STA 54,STA 51"
AF0120,"STA 75,STA 74,STA 71,STA 73,STA 72,STA 77,STA 31,KC STA 31,STA 43,KC STA 35,STA 22,KC STA 42,STA 32,STA 81,STA 53,STA 54,STA 51"
AF0121,"STA 75,STA 74,STA 71,STA 73,STA 72,STA 77,STA 31,KC STA 31,STA 43,KC STA 35,STA 22,KC STA 42,STA 32,STA 81,STA 53,STA 54,STA 51"
AF0122,"STA 75,STA 74,STA 71,STA 73,STA 72,STA 77,STA 31,KC STA 31,STA 43,KC STA 35,STA 22,KC STA 42,STA 32,STA 81,STA 53,STA 54,STA 51"
AF0213,"STA 72,KC STA 45,STA 76,STA 73,STA 22,STA 71,STA 74,STA 77,KC STA 42,STA 12,STA 43,STA 11"
AF0214,"STA 72,KC STA 45,STA 76,STA 73,STA 22,STA 71,STA 74,STA 77,KC STA 42,STA 12,STA 43,STA 11"
AF0215,"STA 72,STA 73,STA 71,STA 74,STA 76,STA 77,KC STA 45,KC STA 31,STA 75,STA 22,STA 43,KC STA 42,STA 11"
AF0216,"STA 71,STA 73,STA 72,STA 74,STA 77,KC STA 31,STA 76,STA 75,STA 43,KC STA 45,KC STA 35,STA 31,STA 22,STA 32,STA 53,STA 54,STA 81,STA 51"
AF0217,"STA 71,STA 72,STA 74,STA 77,STA 73,STA 76,STA 43,STA 75,KC STA 31,KC STA 45,STA 31,STA 21,STA 12,STA 22,STA 32,STA 53,STA 54,STA 51,STA 81,STA 82"
AF0218,"STA 74,STA 71,STA 73,STA 75,STA 72,KC STA 35,STA 77,STA 76,KC STA 31,STA 31,STA 43,STA 22,KC STA 42,STA 32,STA 53,STA 54,STA 81,STA 51"
AF0219,"STA 74,STA 75,STA 71,STA 72,STA 73,STA 77,STA 76,STA 31,KC STA 31,KC STA 35,KC STA 42,KC STA 45,STA 43,STA 13,STA 22,STA 21,STA 41,STA 32,STA 53,STA 54,STA 81,STA 82"
AF0220,"STA 75,STA 74,STA 71,STA 72,STA 73,STA 77,STA 76,STA 31,STA 32,KC STA 42,STA 41,STA 43,STA 51,STA 53,STA 54,STA 13,STA 22,STA 12,STA 21,STA 11"
AF0221,"STA 75,STA 74,STA 71,STA 73,STA 72,STA 77,STA 31,KC STA 31,STA 43,KC STA 35,STA 22,KC STA 42,STA 32,STA 53,STA 54,STA 51,STA 81,STA 82"
AF0313,"STA 72,STA 76,STA 71,STA 73,KC STA 45,STA 74,STA 77,STA 22,STA 21,STA 12,KC STA 42,STA 43,STA 11"
AF0314,"STA 72,STA 76,STA 73,STA 71,STA 77,KC STA 45,STA 74,STA 21,STA 12,STA 22,STA 75,STA 13,KC STA 44,STA 11,KC STA 42,KC STA 31,STA 23,STA 43,STA 41,STA 31,STA 32,STA 51,STA 53,STA 54,STA 81,STA 82,STA 42,KC STA 35"
AF0315,"STA 72,STA 73,STA 71,STA 76,KC STA 45,STA 74,STA 77,STA 22,STA 75,STA 21,STA 12,KC STA 42,STA 43,STA 11,STA 32,STA 53,STA 54,STA 51,STA 81,STA 82"
AF0316,"STA 71,STA 72,STA 74,STA 76,STA 73,STA 77,STA 75,STA 43,KC STA 31,KC STA 45,STA 22,KC STA 42,STA 31,STA 12,STA 32,STA 53,STA 54,STA 51,STA 81,STA 82"
AF0317,"STA 71,STA 72,STA 74,STA 77,STA 73,STA 76,STA 43,STA 75,KC STA 31,KC STA 45,STA 31,STA 21,STA 12,STA 22,STA 32,STA 53,STA 54,STA 51,STA 81,STA 82"
AF0318,"STA 71,STA 74,STA 72,STA 77,STA 73,STA 76,STA 43,STA 75,KC STA 31,KC STA 45,STA 31,STA 21,STA 12,STA 22,STA 32,STA 53,STA 54,STA 51,STA 81,STA 82"
AF0319,"STA 71,STA 74,STA 75,STA 72,STA 73,STA 76,STA 77,STA 43,KC STA 31,KC STA 45,STA 31,STA 21,STA 12,STA 22,STA 32,STA 53,STA 54,STA 51,STA 81,STA 82"
AF0320,"STA 75,STA 71,STA 74,STA 72,STA 77,STA 73,STA 13,STA 31,STA 43,STA 41,KC STA 35,STA 12,STA 32,STA 22,KC STA 45,STA 51,STA 53,STA 54,STA 42,STA 82,STA 11,KC STA 42"
AF0321,"STA 75,STA 71,STA 74,STA 31,STA 77,STA 72,STA 32,STA 43,STA 13,STA 76,KC STA 35,STA 12,STA 22,KC STA 45,STA 51,STA 53,STA 54,STA 42,STA 11,KC STA 42"
AF0413,"STA 72,STA 76,STA 71,STA 77,STA 73,STA 74,KC STA 45,STA 21,STA 22,STA 12,STA 11,STA 43,KC STA 42,STA 31"
AF0414,"STA 72,STA 76,STA 71,STA 77,STA 73,STA 74,KC STA 45,STA 21,STA 75,STA 22,STA 12,STA 11,STA 43,KC STA 42,STA 31"
AF0415,"STA 72,STA 71,STA 76,STA 77,STA 73,STA 74,KC STA 45,STA 21,STA 22,STA 12,STA 11,STA 43,KC STA 42,STA 31"
AF0416,"STA 72,STA 71,STA 76,STA 77,STA 73,STA 74,STA 12,KC STA 45,STA 43,STA 21,STA 11,STA 32,STA 31"
AF0417,"STA 71,STA 77,STA 13,STA 72,STA 73,STA 74,STA 43,STA 76,STA 12,STA 75,STA 11,STA 41,KC STA 31,STA 21,STA 42,STA 40,STA 23,STA 22,STA 82,STA 31,KC STA 45,KC STA 42,STA 32,STA 53,STA 54"
AF0418,"STA 71,STA 77,STA 74,STA 13,STA 72,STA 43,STA 76,STA 12,STA 73,STA 75,STA 11,STA 41,KC STA 31,STA 21,STA 42,STA 40,STA 23,STA 22,STA 82,STA 31,KC STA 45,KC STA 42,STA 32,STA 53,STA 54"
AF0419,"STA 71,STA 77,STA 74,STA 75,STA 13,STA 72,STA 73,STA 76,STA 43,KC STA 31,STA 12,KC STA 45,STA 21,STA 22,STA 40,KC STA 42,STA 31,STA 82,STA 53,STA 54"
AF0420,"STA 71,STA 75,STA 74,STA 77,STA 72,STA 43,STA 73,STA 76,STA 41,KC STA 31,STA 31,STA 12,STA 21,STA 32,STA 53,STA 54,STA 51,STA 81,STA 82"
AF0513,"STA 76,STA 72,STA 21,STA 12,STA 77,STA 71,STA 73,STA 7,STA 13,KC STA 45,STA 22,STA 74,STA 11,STA 75,STA 43,STA 23,KC STA 42,KC STA 44,STA 15,KC STA 31,STA 5,KC STA 35,STA 41,STA 31,STA 82,STA 14,STA 51,STA 53,STA 54"
AF0514,"STA 76,STA 72,STA 12,STA 13,STA 77,STA 71,STA 73,STA 7,STA 21,KC STA 45,STA 22,STA 74,STA 11,STA 75,STA 43,STA 23,KC STA 42,KC STA 44,STA 15,KC STA 31,STA 5,KC STA 35,STA 41,STA 31,STA 82,STA 14,STA 51,STA 53,STA 54"
AF0515,"STA 72,STA 76,STA 77,STA 73,STA 71,STA 13,STA 74,STA 12,STA 75,STA 21,STA 43,KC STA 45,KC STA 31,KC STA 42,STA 31"
AF0516,"STA 77,STA 13,STA 72,STA 71,STA 76,STA 74,STA 12,STA 73,STA 11,STA 75,STA 21,KC STA 45"
AF0517,"STA 77,STA 13,STA 71,STA 72,STA 12,STA 76,STA 43,STA 11,STA 73,STA 74,STA 75,STA 41,KC STA 31,STA 21,STA 42,STA 40,STA 23,STA 22,STA 82,STA 31,KC STA 45,KC STA 42,STA 32,STA 53,STA 54"
AF0518,"STA 71,STA 77,STA 13,STA 72,STA 43,STA 74,STA 41,STA 76,STA 73,STA 12,STA 75,KC STA 31,STA 21,KC STA 45,STA 31"
AF0519,"STA 71,STA 77,STA 13,STA 72,STA 12,STA 43,STA 74,STA 75,STA 76,STA 73,STA 11,STA 41,STA 21,KC STA 31,STA 22,STA 23,STA 82,STA 31,KC STA 35,KC STA 45,STA 81,KC STA 42,STA 53,STA 54,STA 42"
AF0615,"STA 76,STA 13,STA 12,STA 72,STA 77,STA 21,STA 71,STA 11,KC STA 45,STA 74,STA 75,KC STA 44,STA 22,STA 23,STA 41,STA 31"
AF0617,"STA 77,STA 71,STA 13,STA 72,STA 74,STA 43,STA 76,STA 12,STA 75,STA 11,STA 41,STA 31,STA 21,STA 42,STA 40,STA 23,STA 22,STA 82,KC STA 45,KC STA 42,STA 32,STA 53"
AF0618,"STA 71,STA 77,STA 72,STA 43,STA 74,STA 75,STA 73,STA 76,STA 31,STA 13,STA 21,STA 12"
AG1218A,"STA 82,STA 83,STA 81,STA 43,STA 41,STA 66,STA 68,STA 86,STA 87,STA 71,STA 42,STA 61,STA 31,STA 32,STA 47,STA 46,STA 49"
AG1218B,"STA 82,STA 83,STA 81,STA 43,STA 41,STA 66,STA 68,STA 86,STA 87,STA 71,STA 42,STA 61,STA 31,STA 32,STA 47,STA 46,STA 49"
AG1218D,"STA 82,STA 83,STA 81,STA 43,STA 41,STA 66,STA 68,STA 86,STA 87,STA 71,STA 42,STA 61,STA 31,STA 32,STA 47,STA 46,STA 49"
AG1219A,"STA 82,STA 83,STA 81,STA 43,STA 41,STA 42,STA 66,STA 68,STA 86,STA 87,STA 71,STA 61,STA 31,STA 32,STA 47,STA 46,STA 49"
AG1219B,"STA 82,STA 83,STA 81,STA 43,STA 41,STA 42,STA 66,STA 68,STA 86,STA 87,STA 71,STA 61,STA 31,STA 32,STA 47,STA 46,STA 49"
AG1219C,"STA 82,STA 83,STA 81,STA 43,STA 41,STA 42,STA 66,STA 68,STA 86,STA 87,STA 71,STA 61,STA 31,STA 32,STA 47,STA 46,STA 49"
AG1317,"STA 82,STA 81,STA 83,STA 43,STA 41,STA 66,STA 68,STA 86,STA 87,STA 61,STA 71,STA 42,STA 31,STA 32,STA 47,STA 46,STA 49"
AG1318,"STA 82,STA 83,STA 81,STA 43,STA 41,STA 66,STA 68,STA 86,STA 87,STA 61,STA 71,STA 42,STA 31,STA 32,STA 47,STA 46,STA 49"
AG1319,"STA 82,STA 83,STA 81,STA 43,STA 41,STA 66,STA 68,STA 86,STA 42,STA 87,STA 61,STA 71,STA 31,STA 32,STA 47,STA 46,STA 49"
AG1320A,"STA 82,STA 81,STA 83,STA 43,STA 41,STA 66,STA 68,STA 86,STA 42,STA 87,STA 61,STA 71,STA 31,STA 32,STA 47,STA 46,STA 49"
AG1320B,"STA 83,STA 82,STA 81,STA 43,STA 41,STA 66,STA 68,STA 86,STA 42,STA 87,STA 61,STA 71,STA 31,STA 32,STA 47,STA 46,STA 49"
AG1322,"STA 83,STA 81,STA 82,STA 42,STA 43,STA 41,STA 86,STA 68,STA 66,STA 87,STA 31,STA 32,STA 61,STA 49"
AG1323,"STA 83,STA 81,STA 82,STA 42,STA 43,STA 41,STA 86,STA 68,STA 66,STA 87,STA 31,STA 32,STA 61,STA 49"
AG1324,"STA 83,STA 81,STA 82,STA 42,STA 43,STA 41,STA 86,STA 87,STA 66,STA 68,STA 31,STA 32,STA 71,STA 49"
AG1415,"STA 82,STA 81,STA 83,STA 43,STA 66,STA 41,STA 68,STA 61,STA 86,STA 87,STA 42,STA 31,STA 32,STA 71,STA 49"
AG1416,"STA 82,STA 81,STA 83,STA 43,STA 66,STA 41,STA 68,STA 61,STA 86,STA 87,STA 42,STA 31,STA 32,STA 71,STA 49"
AG1417,"STA 82,STA 83,STA 81,STA 43,STA 66,STA 41,STA 68,STA 86,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1417A,"STA 82,STA 83,STA 81,STA 43,STA 66,STA 41,STA 68,STA 86,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1417B,"STA 82,STA 83,STA 81,STA 43,STA 66,STA 41,STA 68,STA 86,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1418A,"STA 82,STA 81,STA 83,STA 43,STA 66,STA 68,STA 41,STA 86,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1418B,"STA 82,STA 81,STA 83,STA 43,STA 66,STA 68,STA 41,STA 86,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1418C,"STA 82,STA 81,STA 83,STA 43,STA 66,STA 68,STA 86,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1418D,"STA 82,STA 81,STA 83,STA 43,STA 66,STA 68,STA 86,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1419A,"STA 82,STA 83,STA 81,STA 43,STA 41,STA 66,STA 68,STA 86,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1419B,"STA 82,STA 83,STA 81,STA 43,STA 41,STA 66,STA 68,STA 86,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1419C,"STA 82,STA 83,STA 81,STA 43,STA 41,STA 66,STA 68,STA 86,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1419D,"STA 82,STA 83,STA 81,STA 43,STA 41,STA 66,STA 68,STA 86,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1420A,"STA 83,STA 82,STA 81,STA 43,STA 41,STA 68,STA 66,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1420B,"STA 83,STA 82,STA 81,STA 43,STA 41,STA 68,STA 66,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1420C,"STA 83,STA 82,STA 81,STA 43,STA 41,STA 68,STA 66,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1420D,"STA 83,STA 82,STA 81,STA 43,STA 41,STA 68,STA 66,STA 87,STA 61,STA 42,STA 31,STA 62,STA 71,STA 49"
AG1421A,"STA 83,STA 81,STA 82,STA 43,STA 41,STA 68,STA 66,STA 87,STA 61,STA 42,STA 32,STA 31,STA 71,STA 49"
AG1421B,"STA 83,STA 81,STA 82,STA 43,STA 41,STA 68,STA 66,STA 87,STA 61,STA 42,STA 32,STA 31,STA 71,STA 49"
AG1421C,"STA 83,STA 81,STA 82,STA 43,STA 41,STA 68,STA 87,STA 61,STA 42,STA 32,STA 31,STA 71,STA 49"
AG1421D,"STA 83,STA 81,STA 82,STA 43,STA 41,STA 68,STA 66,STA 87,STA 61,STA 42,STA 32,STA 31,STA 71,STA 49"
AG1422A,"STA 83,STA 81,STA 82,STA 42,STA 68,STA 66,STA 87,STA 32,STA 43,STA 71,STA 31,STA 61,STA 49"
AG1422B,"STA 83,STA 81,STA 82,STA 42,STA 68,STA 66,STA 87,STA 32,STA 43,STA 71,STA 31,STA 61,STA 49"
AG1422C,"STA 83,STA 81,STA 82,STA 42,STA 68,STA 66,STA 87,STA 32,STA 43,STA 71,STA 31,STA 61,STA 49"
AG1422D,"STA 83,STA 81,STA 82,STA 42,STA 68,STA 66,STA 87,STA 32,STA 43,STA 71,STA 31,STA 61,STA 49"
AG1423A,"STA 83,STA 81,STA 82,STA 42,STA 68,STA 66,STA 87,STA 32,STA 43,STA 71,STA 31,STA 61,STA 49"
AG1423B,"STA 83,STA 81,STA 82,STA 42,STA 68,STA 66,STA 87,STA 32,STA 43,STA 71,STA 31,STA 61,STA 49"
AG1423C,"STA 83,STA 81,STA 82,STA 42,STA 68,STA 66,STA 87,STA 32,STA 43,STA 71,STA 31,STA 61,STA 49"
AG1423D,"STA 83,STA 81,STA 82,STA 42,STA 68,STA 66,STA 87,STA 32,STA 43,STA 71,STA 31,STA 61,STA 49"
AG1424A,"STA 83,STA 81,STA 82,STA 42,STA 32,STA 87,STA 68,STA 66,STA 43,STA 85,STA 61,STA 49"
AG1424B,"STA 83,STA 81,STA 82,STA 42,STA 32,STA 87,STA 68,STA 66,STA 43,STA 85,STA 61,STA 49"
AG1424C,"STA 83,STA 81,STA 82,STA 42,STA 32,STA 87,STA 68,STA 66,STA 43,STA 85,STA 61,STA 49"
AG1424D,"STA 83,STA 81,STA 82,STA 42,STA 32,STA 87,STA 68,STA 66,STA 43,STA 85,STA 61,STA 49"
AG1516,"STA 82,STA 81,STA 83,STA 68,STA 66,STA 43,STA 87,STA 61,STA 42,STA 31,STA 71,STA 77,STA 49"
AG1517,"STA 82,STA 81,STA 83,STA 66,STA 87,STA 43,STA 61,STA 42,STA 31,STA 71,STA 77,STA 49"
AG1518A,"STA 82,STA 81,STA 83,STA 68,STA 66,STA 87,STA 43,STA 61,STA 42,STA 31,STA 71,STA 77,STA 49"
AG1518B,"STA 82,STA 81,STA 83,STA 68,STA 66,STA 87,STA 43,STA 61,STA 42,STA 31,STA 71,STA 77,STA 49"
AG1518C,"STA 82,STA 81,STA 83,STA 68,STA 66,STA 87,STA 43,STA 61,STA 42,STA 31,STA 71,STA 77,STA 49"
AG1518D,"STA 82,STA 81,STA 83,STA 68,STA 66,STA 87,STA 43,STA 61,STA 42,STA 31,STA 71,STA 77,STA 49"
AG1519,"STA 82,STA 83,STA 81,STA 68,STA 66,STA 87,STA 43,STA 61,STA 42,STA 31,STA 71,STA 77,STA 49"
AG1520A,"STA 81,STA 83,STA 82,STA 68,STA 66,STA 87,STA 43,STA 61,STA 85,STA 42,STA 32,STA 31,STA 49"
AG1520B,"STA 81,STA 83,STA 82,STA 68,STA 66,STA 87,STA 43,STA 61,STA 85,STA 42,STA 32,STA 31,STA 49"
AG1520C,"STA 81,STA 83,STA 82,STA 68,STA 66,STA 87,STA 43,STA 61,STA 85,STA 42,STA 32,STA 31,STA 49"
AG1520D,"STA 81,STA 83,STA 82,STA 68,STA 66,STA 87,STA 43,STA 61,STA 85,STA 42,STA 32,STA 31,STA 49"
AG1521,"STA 83,STA 81,STA 82,STA 68,STA 66,STA 87,STA 43,STA 61,STA 42,STA 32,STA 31,STA 71,STA 49"
AG1522,"STA 83,STA 81,STA 82,STA 68,STA 66,STA 87,STA 43,STA 61,STA 42,STA 32,STA 31,STA 71,STA 49"
AG1523,"STA 83,STA 81,STA 82,STA 68,STA 42,STA 66,STA 87,STA 32,STA 43,STA 31,STA 71,STA 61,STA 49"
AG1524,"STA 83,STA 81,STA 82,STA 68,STA 42,STA 66,STA 87,STA 32,STA 43,STA 31,STA 71,STA 61,STA 49"
AG1617B,"STA 82,STA 66,STA 81,STA 68,STA 83,STA 87,STA 61,STA 43,STA 62,STA 46,STA 63,STA 47,STA 49"
AG1617D,"STA 82,STA 66,STA 81,STA 68,STA 83,STA 87,STA 61,STA 43,STA 62,STA 46,STA 63,STA 47,STA 49"
AG1618A,"STA 82,STA 81,STA 68,STA 66,STA 83,STA 87,STA 43,STA 61,STA 46,STA 62,STA 71,STA 63,STA 49"
AG1618B,"STA 82,STA 81,STA 68,STA 66,STA 83,STA 87,STA 43,STA 61,STA 46,STA 62,STA 71,STA 63,STA 49"
AG1618C,"STA 82,STA 81,STA 68,STA 66,STA 83,STA 87,STA 43,STA 61,STA 46,STA 62,STA 71,STA 63,STA 49"
AG1618D,"STA 82,STA 81,STA 68,STA 66,STA 83,STA 87,STA 43,STA 61,STA 46,STA 62,STA 71,STA 63,STA 49"
AG1619A,"STA 81,STA 82,STA 68,STA 66,STA 83,STA 87,STA 61,STA 43,STA 62,STA 71,STA 63,STA 47,STA 49"
AG1619B,"STA 81,STA 82,STA 68,STA 66,STA 83,STA 87,STA 61,STA 43,STA 62,STA 71,STA 63,STA 47,STA 49"
AG1619C,"STA 81,STA 82,STA 68,STA 66,STA 83,STA 87,STA 61,STA 43,STA 62,STA 71,STA 63,STA 47,STA 49"
